"Extension","File","Pattern"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\review-runtime-bridge-CbMvUn2z.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ro-RO-COD5TZ3U.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ro-RO-COD5TZ3U.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ro-RO-COD5TZ3U.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ro-RO-COD5TZ3U.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\rst-DmwIMTB1.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ru-RU-DFSYznX9.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ru-RU-DFSYznX9.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ru-RU-DFSYznX9.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ruby-B5xZJoYz.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ruby-B5xZJoYz.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ruby-B5xZJoYz.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\run_command_animation-DPBlsAII.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sas-D_RyAxz1.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\select-workspace-page-BSYSCQQE.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sequenceDiagram-WL72ISMW-X4KmgVd_.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\settings-back-route-C5toetfd.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\settings-page-DDrGM_bL.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\shellscript-DCcZo--s.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\shellscript-DCcZo--s.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\shellscript-DCcZo--s.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\shellscript-VqduP0tx.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\shellsession-BvgcozDc.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\single-value-DYl3Md_1.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sk-SK-Cj2FjARE.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sk-SK-Cj2FjARE.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sk-SK-Cj2FjARE.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\skills-page-Dg-BN41n.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\skills-settings-DQ49K7cp.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sl-SI-BDG2jJoV.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sl-SI-BDG2jJoV.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sl-SI-BDG2jJoV.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sl-SI-BDG2jJoV.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\snazzy-light-Cv7tIZo9.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\so-SO-CDnh3U4E.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\so-SO-CDnh3U4E.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\so-SO-CDnh3U4E.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\so-SO-CDnh3U4E.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\split-items-into-render-groups-BJq0bqx1.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\splunk-CfNo0SEp.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sq-AL-DllicT6H.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sq-AL-DllicT6H.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sq-AL-DllicT6H.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sq-AL-DllicT6H.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sql-B7QFpd-S.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sr-RS-xV-1O1C0.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sr-RS-xV-1O1C0.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sr-RS-xV-1O1C0.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-BZEwW6Pk.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-BZEwW6Pk.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-BZEwW6Pk.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-BZEwW6Pk.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-DZ93zel4.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\src-DZ93zel4.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\stata-BBUSOR5V.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\stata-BBUSOR5V.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\statsig-xCsfi4No.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\stylus-CGB9uXzA.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sv-SE-DiT5sLfj.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sv-SE-DiT5sLfj.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sv-SE-DiT5sLfj.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sv-SE-DiT5sLfj.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sw-TZ-Dh-xDvXD.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sw-TZ-Dh-xDvXD.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sw-TZ-Dh-xDvXD.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\sw-TZ-Dh-xDvXD.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\systemd-CSZNKyB4.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ta-IN-B0OItH5q.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ta-IN-B0OItH5q.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ta-IN-B0OItH5q.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tcl-DIHevWLX.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\te-IN-eOJszHba.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\te-IN-eOJszHba.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\te-IN-eOJszHba.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\th-TH-Crl7Qk6W.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\th-TH-Crl7Qk6W.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\th-TH-Crl7Qk6W.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-app-shell-chrome-a5Kg9CMn.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-app-shell-chrome-a5Kg9CMn.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-app-shell-chrome-DeVuVltE.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-browser-panel-tabs-DQNGMZXo.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-context-D3rP7rap.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-detail-level-BBBSLsqw.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-handoff-store-Bu3USx33.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-page-bottom-panel-state-CcmeWudo.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-page-bottom-panel-state-CcmeWudo.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-panel-state-DEWtY69h.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-scroll-layout-BNKThDDF.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-side-panel-tabs-BzeUSPw6.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-side-panel-tabs-BzeUSPw6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-side-panel-tabs-D3DWeIy6.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-side-panel-tabs-D3DWeIy6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\thread-user-message-navigation-rail-D6FeCnn9.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tl-B_76JzwD.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tl-B_76JzwD.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tl-B_76JzwD.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tl-B_76JzwD.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tokyo-night-Cnuo6JB6.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tr-TR-CegCE5sI.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tr-TR-CegCE5sI.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tr-TR-CegCE5sI.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tr-TR-CegCE5sI.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tslib.es6-DSX_G8uN.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\tsx-B2JM_JHP.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\typescript-C-uAr9P4.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\uk-UA-mGfnBBdr.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\uk-UA-mGfnBBdr.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\uk-UA-mGfnBBdr.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ur-C1jNOxHG.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ur-C1jNOxHG.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ur-C1jNOxHG.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\ur-C1jNOxHG.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-diff-comments-CO3jnV2o.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-diff-comments-CO3jnV2o.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-model-settings-CCgipk6J.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-plugin-install-flow-HnRTejXT.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-realtime-waveform-B48Ngi6_.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-service-tier-settings-CVGQIM0d.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\use-webview-execution-target-Cvee0k3W.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\useForm-B-Nik0AH.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\user-formatted-text-COqPi9LU.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\v-Bguzk_xv.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vi-VN-C6yU4I1L.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vi-VN-C6yU4I1L.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vi-VN-C6yU4I1L.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vi-VN-C6yU4I1L.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\viml-Dr7716di.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\viml-Dr7716di.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vscode-api-BQyiA7Nu.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vue-vine-CW70qiKg.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vyper-DH_GTIHG.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\vyper-DH_GTIHG.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\wikitext-BWN_w5S7.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\wolfram-BoXxp_Xl.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\wolfram-BoXxp_Xl.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\wolfram-BoXxp_Xl.js","pip"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\worker-BF8EmMYz.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\worker-BF8EmMYz.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\worktree-init-v2-page-XIHhG1wl.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-CN-BePs4e1T.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-CN-BePs4e1T.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-CN-BePs4e1T.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-HK-WBh_S0ie.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-HK-WBh_S0ie.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-HK-WBh_S0ie.js","shell"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-TW-B_StEbeA.js","spawn"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-TW-B_StEbeA.js","exec"
"openai.chatgpt-26.609.30741-win32-x64","C:\Users\enzo1\.vscode\extensions\openai.chatgpt-26.609.30741-win32-x64\webview\assets\zh-TW-B_StEbeA.js","shell"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\asynckit\lib\streamify.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.core.js","exec"
"s-kainet.sharepoint-typed-item-0.0.7","C:\Users\enzo1\.vscode\extensions\s-kainet.sharepoint-typed-item-0.0.7\node_modules\bluebird\js\browser\bluebird.core.min.js","exec"
